session_id,pid,session_index,first_session,no_started_or_resumed_job,log_duration_minutes,log_gap_days,log_jobs_started,log_jobs_resumed,log_tasks_completed,purchase_any,job_completion_ratio_capped,job_exit_ratio_capped,progression_gain,mode_diversity
p8169_s0013,p8169,13,0,0,3.6506582412937387,0.07326767211056262,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.941518128,1
p8169_s0014,p8169,14,0,1,0.360002734031407,0.9421885799360024,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8169_s0015,p8169,15,0,1,0.360002734031407,1.2471952487928708,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8169_s0016,p8169,16,0,0,3.9083496000618374,3.1551759643021984,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8169_s0017,p8169,17,0,0,2.381088154481989,4.105048451823929,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p8169_s0018,p8169,18,0,0,2.868845423648137,2.3821276756258998,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p8169_s0019,p8169,19,0,0,2.8134107167600364,2.3874282259789155,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8169_s0020,p8169,20,0,0,2.954910279033736,1.7675450409004743,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.13723293,1
p8169_s0021,p8169,21,0,0,3.1993531583793366,3.3434444283735516,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.21135767,1
p817_s0001,p817,1,1,0,3.8347819250846986,0.0,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p8170_s0001,p8170,1,1,0,4.924593144223935,0.0,1.791759469228055,0.0,1.6094379124341003,1,0.8,1.0,1.0,1
p8170_s0002,p8170,2,0,0,3.401752782953855,0.47236628735852654,0.0,0.6931471805599453,1.0986122886681098,0,0.0,1.0,0.07008418,1
p8170_s0003,p8170,3,0,0,5.130194529153895,0.7935789029810189,1.0986122886681098,0.6931471805599453,2.1972245773362196,1,0.6666666666666666,1.0,1.0,1
p8171_s0001,p8171,1,1,0,2.466686103674472,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8172_s0001,p8172,1,1,0,3.451045187389723,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8173_s0001,p8173,1,1,0,1.8272338574217148,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8173_s0002,p8173,2,0,0,4.052364489981218,0.5949305821358617,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p8173_s0003,p8173,3,0,0,4.217544996008258,0.5269518390241937,0.6931471805599453,0.6931471805599453,2.302585092994046,1,0.5,1.0,1.0,1
p8173_s0004,p8173,4,0,0,3.2651230760335204,0.6927072689982267,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.18794,1
p8173_s0005,p8173,5,0,0,3.0872473823897644,1.6518408787817587,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1297088399999999,1
p8173_s0006,p8173,6,0,0,3.0978374964911444,0.0078051088834174805,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8173_s0007,p8173,7,0,0,3.4388142452334622,0.7018820682574392,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.38775742,1
p8173_s0008,p8173,8,0,1,0.540384426007535,1.1415025132955825,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8173_s0009,p8173,9,0,0,3.580272935142262,0.6533313829716314,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8173_s0010,p8173,10,0,0,3.6207790414100045,1.086224924301586,0.6931471805599453,0.6931471805599453,0.0,0,0.0,1.0,0.378357943,2
p8173_s0011,p8173,11,0,0,3.609114485645074,1.0765181489728215,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8173_s0012,p8173,12,0,0,3.0626118023935356,0.5752209054786186,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8173_s0013,p8173,13,0,0,3.2784018041822276,0.22234693780560988,1.3862943611198906,0.0,0.0,0,0.0,1.0,0.0972237,2
p8173_s0014,p8173,14,0,0,3.4589420433783182,0.470596624685477,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8173_s0015,p8173,15,0,0,3.32862668882732,1.654156748838348,1.3862943611198906,0.0,0.0,0,0.0,1.0,0.1453115999999999,2
p8173_s0016,p8173,16,0,0,3.702946711325372,3.13558781058285,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8173_s0017,p8173,17,0,0,2.0773560351888145,4.83221796790265,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0411029599999999,1
p8173_s0018,p8173,18,0,0,3.3357695763397,0.4075154738068582,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.23707274,1
p8173_s0019,p8173,19,0,0,3.5756174332514763,0.9492463115680357,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.40929389,1
p8174_s0001,p8174,1,1,0,2.6378661442451055,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8174_s0002,p8174,2,0,0,4.379314627170408,0.4187560209490626,1.3862943611198906,0.0,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8174_s0003,p8174,3,0,0,4.892727250626721,0.16221332725060908,1.0986122886681098,0.6931471805599453,2.4849066497880004,0,1.0,1.0,1.0,1
p8174_s0004,p8174,4,0,0,4.5342110970475975,0.09424690428949949,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8174_s0005,p8174,5,0,0,3.9399623741173873,1.0243309871537412,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8174_s0006,p8174,6,0,0,5.0899597952032405,0.07366557933890416,0.6931471805599453,0.6931471805599453,1.0986122886681098,1,1.0,1.0,1.0,1
p8174_s0007,p8174,7,0,0,4.046553898385752,3.78592529009492,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8174_s0008,p8174,8,0,0,4.155230587778098,3.129944423993656,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8174_s0009,p8174,9,0,0,3.34109345759245,4.6520807187955695,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.23105733,1
p8174_s0010,p8174,10,0,0,3.841958130979859,0.21585781542080495,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.4192007,2
p8174_s0011,p8174,11,0,1,0.23638877806423034,0.00015045164454660894,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8175_s0001,p8175,1,1,0,5.8778291481024745,0.0,2.0794415416798357,0.0,2.70805020110221,1,0.8571428571428571,1.0,1.0,1
p8175_s0002,p8175,2,0,0,3.654115461677596,0.1397216839158445,0.6931471805599453,1.0986122886681098,0.0,1,0.0,1.0,0.39190912,2
p8175_s0003,p8175,3,0,0,3.7455747977904816,0.4490684163721351,1.0986122886681098,1.0986122886681098,0.0,0,0.0,1.0,0.61223894,2
p8175_s0004,p8175,4,0,0,5.981877067083156,0.5843793749072984,1.9459101490553132,1.0986122886681098,1.791759469228055,1,0.5555555555555556,1.0,1.0,2
p8175_s0005,p8175,5,0,1,0.5500463369192718,4.83221796790265,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8176_s0001,p8176,1,1,0,4.08569616126806,0.0,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p8176_s0002,p8176,2,0,0,4.459180558441527,0.366522134159557,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p8176_s0003,p8176,3,0,0,4.780103404997878,2.0988824137356636,1.0986122886681098,0.6931471805599453,2.0794415416798357,0,0.6666666666666666,1.0,1.0,1
p8176_s0004,p8176,4,0,0,5.624258151116908,0.6903829469172775,0.6931471805599453,0.6931471805599453,1.791759469228055,0,1.0,1.0,1.0,1
p8176_s0005,p8176,5,0,0,5.25297126478116,0.05596235419549324,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p8176_s0006,p8176,6,0,0,5.662149966573367,0.4288847035894665,0.6931471805599453,0.0,0.6931471805599453,1,1.0,0.0,0.0,1
p8176_s0007,p8176,7,0,1,1.7287013332609182,1.0687733546007163,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8177_s0001,p8177,1,1,0,2.744060638625243,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8177_s0002,p8177,2,0,0,4.061017558106034,1.7720015168598617,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8177_s0003,p8177,3,0,0,3.7127587279038794,0.5986584225556005,0.0,0.6931471805599453,2.0794415416798357,0,0.0,1.0,0.15722474,1
p8177_s0004,p8177,4,0,0,3.2301454171264314,1.3015783276106954,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.13367504,1
p8177_s0005,p8177,5,0,0,1.5003668173797384,2.7257134985744855,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0092003199999999,1
p8177_s0006,p8177,6,0,0,1.496642418288756,2.843815978345247,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00124134,1
p8178_s0001,p8178,1,1,0,3.623451648791481,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8178_s0002,p8178,2,0,0,4.408952524002025,1.019248362915671,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8178_s0003,p8178,3,0,0,4.479984820564946,0.5999233644511356,0.6931471805599453,0.6931471805599453,2.1972245773362196,1,0.5,1.0,1.0,1
p8178_s0004,p8178,4,0,0,0.9682504708048661,0.0068514749491017735,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00619832,1
p8178_s0005,p8178,5,0,0,4.174130826760496,0.21262546672679541,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p8178_s0006,p8178,6,0,0,4.795377237056036,0.599205277201278,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8178_s0007,p8178,7,0,0,5.248601774302104,0.588230239347933,1.3862943611198906,0.6931471805599453,1.6094379124341003,1,1.0,1.0,1.0,1
p8178_s0008,p8178,8,0,0,2.744060638625243,0.08115320195756354,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8178_s0009,p8178,9,0,0,3.4116976162960215,0.49891469163404245,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.17766835,1
p8178_s0010,p8178,10,0,0,4.689817660048376,0.1175875432979687,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,2
p8179_s0001,p8179,1,1,0,4.3734482788990094,0.0,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p8179_s0002,p8179,2,0,0,5.895550018054766,0.05989450785353673,1.791759469228055,0.0,2.5649493574615367,1,0.8,1.0,1.0,1
p8179_s0003,p8179,3,0,0,4.936031472533806,0.46826600934719476,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8179_s0004,p8179,4,0,0,4.693333676817397,0.6372930628147394,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p8179_s0005,p8179,5,0,0,3.9908341858524357,1.7798856268034244,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.36164535,1
p8179_s0006,p8179,6,0,0,2.0562582062241788,3.261980545319334,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0632161,1
p8179_s0007,p8179,7,0,1,0.5007752879124893,4.83221796790265,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p818_s0001,p818,1,1,0,2.4437952615455694,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8180_s0001,p8180,1,1,0,4.6566551286766,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,0,0.5,1.0,1.0,1
p8180_s0002,p8180,2,0,0,3.8610805266905714,1.0809298658527902,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,0.25,1.0,1.0,1
p8180_s0003,p8180,3,0,0,4.553174890869711,0.630742184307819,0.6931471805599453,1.0986122886681098,2.1972245773362196,1,0.5,1.0,1.0,1
p8180_s0004,p8180,4,0,1,0.5690945318899665,2.831708945041412,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8180_s0005,p8180,5,0,0,4.459951717145639,0.00015045164454660894,1.3862943611198906,0.0,0.6931471805599453,1,0.3333333333333333,1.0,1.0,1
p8180_s0006,p8180,6,0,0,3.4899202561669584,0.6235588937532301,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.56475742,1
p8180_s0007,p8180,7,0,1,0.34830669426821576,1.8267217364382373,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8181_s0001,p8181,1,1,0,5.890031494047366,0.0,1.9459101490553132,0.0,2.70805020110221,1,1.0,1.0,1.0,1
p8181_s0002,p8181,2,0,0,6.3405976645004,0.3840649090772564,2.3978952727983707,0.0,2.5649493574615367,1,0.9230769230769232,1.0,1.0,1
p8181_s0003,p8181,3,0,0,6.3405976645004,0.441527646215108,2.302585092994046,0.6931471805599453,2.3978952727983707,1,1.0,1.0,1.0,1
p8181_s0004,p8181,4,0,0,4.409966003363123,0.30775699382724686,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8181_s0005,p8181,5,0,0,6.3405976645004,0.12628587846362485,1.6094379124341003,0.0,1.6094379124341003,1,1.0,1.0,1.0,1
p8181_s0006,p8181,6,0,0,6.30873576114689,0.3641848681774183,1.791759469228055,0.0,1.6094379124341003,0,0.8,1.0,1.0,1
p8181_s0007,p8181,7,0,0,5.314518745886045,3.1696671008926107,0.0,0.6931471805599453,0.6931471805599453,1,1.0,0.0,0.78425607,1
p8182_s0001,p8182,1,1,0,4.236759985830938,0.0,1.6094379124341003,0.0,1.3862943611198906,1,0.75,0.75,1.0,1
p8182_s0002,p8182,2,0,0,4.6913478822291435,1.4556525208192501,1.0986122886681098,0.6931471805599453,2.4849066497880004,1,1.0,1.0,1.0,1
p8182_s0003,p8182,3,0,0,4.713725592542437,1.155493529325458,1.3862943611198906,0.0,1.3862943611198906,1,1.0,1.0,1.0,1
p8182_s0004,p8182,4,0,0,4.139158578011894,0.4768234923196901,0.6931471805599453,0.0,0.0,1,0.0,1.0,0.0,1
p8182_s0005,p8182,5,0,0,5.045466043563555,0.08398790658496363,1.6094379124341003,0.6931471805599453,1.9459101490553132,1,1.0,1.0,1.0,2
p8182_s0006,p8182,6,0,0,4.355211980478326,0.6040756020036337,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p8182_s0007,p8182,7,0,0,4.21705371621454,1.1062872360745466,1.3862943611198906,0.0,1.3862943611198906,0,1.0,1.0,1.0,1
p8182_s0008,p8182,8,0,0,5.602795098917218,0.712098410661984,1.791759469228055,0.0,1.791759469228055,1,1.0,1.0,1.0,1
p8182_s0009,p8182,9,0,0,4.913512361136175,1.148893110802022,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p8182_s0010,p8182,10,0,0,4.963893031544124,0.9781390055945979,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p8182_s0011,p8182,11,0,0,6.3405976645004,0.8769192666176058,1.791759469228055,0.0,1.6094379124341003,1,0.8,1.0,1.0,2
p8182_s0012,p8182,12,0,0,5.156081533293368,0.7249732774995451,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8182_s0013,p8182,13,0,0,6.3405976645004,1.4505887118252878,2.0794415416798357,0.6931471805599453,2.0794415416798357,1,0.875,1.0,1.0,1
p8182_s0014,p8182,14,0,0,5.586811609100376,0.9917760619131608,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,1.0,0.5,0.6139202699999999,2
p8183_s0001,p8183,1,1,0,2.3191143949452564,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8183_s0002,p8183,2,0,0,2.0149030205422647,0.002392967900473193,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8183_s0003,p8183,3,0,0,3.2964539595135753,0.0727512320921984,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.6239246500000001,1
p8183_s0004,p8183,4,0,0,4.253956492711843,0.07760383861278342,1.0986122886681098,0.6931471805599453,2.1972245773362196,0,0.6666666666666666,1.0,1.0,1
p8183_s0005,p8183,5,0,0,5.4995560824741965,0.45160626410601945,0.0,0.6931471805599453,0.6931471805599453,0,0.0,1.0,0.37123972,1
p8183_s0006,p8183,6,0,0,3.3304171996011083,0.08747230469674852,0.0,0.6931471805599453,0.6931471805599453,0,0.0,1.0,0.24567145,1
p8184_s0001,p8184,1,1,0,3.1612467120315646,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8184_s0002,p8184,2,0,0,3.1369424421055143,4.003721240714512,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.27600174,1
p8184_s0003,p8184,3,0,0,4.36118596880203,0.14943720789857703,1.791759469228055,0.6931471805599453,2.4849066497880004,1,0.8333333333333334,1.0,1.0,2
p8184_s0004,p8184,4,0,0,4.896346147694128,1.0503075390733652,0.0,0.6931471805599453,1.0986122886681098,0,0.0,1.0,0.33232407,1
p8184_s0005,p8184,5,0,0,1.3652409519220583,0.08540225125081967,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0148584799999998,1
p8184_s0006,p8184,6,0,0,3.9196604325573574,0.09424690428949949,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,1.0,1.0,1.0,1
p8184_s0007,p8184,7,0,0,3.6397767411062043,0.3112731300436741,0.6931471805599453,0.0,0.0,1,0.0,1.0,0.0,1
p8184_s0008,p8184,8,0,0,3.5548717575985322,0.8264014803996597,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.4231399499999999,1
p8184_s0009,p8184,9,0,0,3.5756174332514763,1.594122148538993,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8184_s0010,p8184,10,0,0,1.1837700970084166,0.06973333801467516,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0010212299999999,1
p8184_s0011,p8184,11,0,0,3.4944853160857123,0.00038187152223264395,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.41762287,1
p8184_s0012,p8184,12,0,0,4.067886503259079,0.7295706267452874,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p8184_s0013,p8184,13,0,0,0.7884573603642702,0.46309323328999197,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00279947,1
p8184_s0014,p8184,14,0,0,4.013074249497874,0.00016202391045429005,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p8184_s0015,p8184,15,0,0,6.3405976645004,0.8629241395916558,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8184_s0016,p8184,16,0,0,3.6032307845802425,0.8091384885737972,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8184_s0017,p8184,17,0,0,2.3240203737141107,0.18521089714555977,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p8184_s0018,p8184,18,0,0,3.6305438771009726,0.6504245093698557,1.3862943611198906,0.6931471805599453,1.6094379124341003,1,1.0,1.0,1.0,2
p8184_s0019,p8184,19,0,0,4.384939056120917,1.6071691370046792,1.3862943611198906,0.0,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8184_s0020,p8184,20,0,0,3.9598603348423063,2.3734673821105083,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8184_s0021,p8184,21,0,0,3.8701588013294472,0.6214410581217134,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.3416964,1
p8184_s0022,p8184,22,0,0,3.561519455393956,2.7281508353092123,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.28232402,1
p8184_s0023,p8184,23,0,0,4.188644130520502,0.618464791323563,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8184_s0024,p8184,24,0,0,2.8810693652338513,0.0007635972742695114,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8184_s0025,p8184,25,0,0,3.569063102671379,0.77031181893857,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.58780213,1
p8184_s0026,p8184,26,0,0,4.605503463778212,0.013119579236819388,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p8184_s0027,p8184,27,0,0,4.55842792343596,1.558166547630656,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8184_s0028,p8184,28,0,0,4.952417495777262,1.3012664954683542,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8184_s0029,p8184,29,0,0,4.100437076221258,0.2963251686078009,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.6677255899999999,1
p8184_s0030,p8184,30,0,0,3.574216545793796,1.5214462571488647,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8184_s0031,p8184,31,0,0,4.192176811459135,0.852305144260417,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.34470652,1
p8184_s0032,p8184,32,0,0,3.821368637160015,0.34468084777857516,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.2667683999999999,1
p8184_s0033,p8184,33,0,0,5.316402834094422,2.1310798286339403,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8185_s0001,p8185,1,1,0,2.3764549415605014,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8185_s0002,p8185,2,0,0,2.0918640616783932,0.10696339702352013,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8185_s0003,p8185,3,0,0,5.620098887759246,0.5215732164794207,1.9459101490553132,0.6931471805599453,2.70805020110221,1,1.0,1.0,1.0,1
p8185_s0004,p8185,4,0,0,4.637798705479819,0.7860607618586865,1.9459101490553132,0.0,1.791759469228055,0,0.8333333333333334,1.0,1.0,1
p8185_s0005,p8185,5,0,0,3.1245651453969594,2.0226185495209217,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p8185_s0006,p8185,6,0,0,3.4975171526678324,1.9820816643002903,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p8185_s0007,p8185,7,0,0,4.525766163200823,1.3388587478819818,1.6094379124341003,0.0,1.3862943611198906,0,0.75,1.0,1.0,1
p8185_s0008,p8185,8,0,0,3.507057772361633,1.6329170519363525,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0.8,1.0,1.0,2
p8185_s0009,p8185,9,0,0,5.528502732651293,0.5127057995716282,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8185_s0010,p8185,10,0,0,2.8583840824027678,0.18907915113038765,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.6795405,1
p8185_s0011,p8185,11,0,0,2.3764549415605014,0.4798866333917343,0.6931471805599453,0.0,0.6931471805599453,0,0.0,1.0,0.414756626,1
p8185_s0012,p8185,12,0,0,3.863882630100211,0.35586790540776203,1.0986122886681098,0.6931471805599453,2.302585092994046,0,0.6666666666666666,1.0,1.0,1
p8185_s0013,p8185,13,0,0,3.895554812720839,0.6641545374645059,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p8185_s0014,p8185,14,0,0,4.236759985830938,1.0897070134059248,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p8185_s0015,p8185,15,0,0,4.467821994836868,0.4054805400878562,1.9459101490553132,0.0,1.9459101490553132,0,1.0,1.0,1.0,1
p8185_s0016,p8185,16,0,0,3.824647925943145,0.16626941079026322,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p8185_s0017,p8185,17,0,0,1.2947271675944,0.49221603451681933,0.6931471805599453,0.0,0.0,0,0.0,0.0,0.0,1
p8185_s0018,p8185,18,0,0,5.521060837840906,0.0012723383822729462,2.0794415416798357,0.0,2.70805020110221,0,1.0,1.0,1.0,1
p8185_s0019,p8185,19,0,0,5.511747225674607,0.5967484455313419,1.6094379124341003,0.0,1.6094379124341003,1,1.0,1.0,1.0,1
p8185_s0020,p8185,20,0,0,5.235466309730248,0.2610903051776972,0.6931471805599453,0.0,2.302585092994046,1,1.0,1.0,0.97857446,1
p8185_s0021,p8185,21,0,0,4.2044438322271,0.5865062673536168,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p8185_s0022,p8185,22,0,0,5.191474270929987,0.05511929922107949,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p8185_s0023,p8185,23,0,0,4.404480971835952,0.603854162201139,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8185_s0024,p8185,24,0,0,4.3294166844015844,0.6626939390750041,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p8185_s0025,p8185,25,0,0,5.918445725204477,0.4846883918264857,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.3567379659999999,1
p8185_s0026,p8185,26,0,0,4.485447770950657,0.1383519310628929,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.6017616,1
p8185_s0027,p8185,27,0,0,3.847662246267756,0.5296610078340932,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p8185_s0028,p8185,28,0,0,3.547699840651157,0.19388637024709188,0.6931471805599453,0.0,0.0,0,0.0,1.0,4.6019999999979966e-05,1
p8185_s0029,p8185,29,0,0,5.072670685015709,0.34559059069553527,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p8185_s0030,p8185,30,0,0,4.078384542643371,0.2671692972269061,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.7315397,1
p8185_s0031,p8185,31,0,0,4.812455321367843,0.6796479091976456,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p8185_s0032,p8185,32,0,0,4.973510161457327,0.46119031089231627,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p8185_s0033,p8185,33,0,0,5.0870817995894395,0.5971307328886577,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8185_s0034,p8185,34,0,0,3.2141982353170895,1.4868333761686243,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.38858154,1
p8185_s0035,p8185,35,0,0,4.8645813764728425,0.394993808240869,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p8185_s0036,p8185,36,0,0,4.165372398799422,0.7283757834123461,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.79305586,1
p8185_s0037,p8185,37,0,0,4.460529696161825,0.8259809919682946,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,0.6666666666666666,1.0,1
p8185_s0038,p8185,38,0,1,0.659245628884264,0.6087712167053299,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p8185_s0039,p8185,39,0,0,1.791759469228055,0.7443374603824185,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.09699006,1
p8185_s0040,p8185,40,0,0,5.519792860761549,0.45910826286675865,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.76148038,1
