pid,transition_index_from_prev,from_session_id,to_session_id,from_state,to_state,transition_gap_days,is_update_window_2023_01_31_to_2023_02_07,is_minimal_cluster_purchase_anomaly
p8618,26,p8618_s0027,p8618_s0028,2,1,2.4591666666666665,False,False
p8618,27,p8618_s0028,p8618_s0029,1,4,0.4479166666666667,False,False
p8618,28,p8618_s0029,p8618_s0030,4,2,0.0001388888888888889,False,False
p8618,29,p8618_s0030,p8618_s0031,2,2,5.479861111111111,False,False
p8618,30,p8618_s0031,p8618_s0032,2,2,0.22266203703703705,False,False
p8618,31,p8618_s0032,p8618_s0033,2,2,1.1847222222222222,False,False
p8618,32,p8618_s0033,p8618_s0034,2,2,3.948159722222222,False,False
p8618,33,p8618_s0034,p8618_s0035,2,2,9.445324074074074,False,False
p8619,0,p8619_s0001,p8619_s0002,0,2,90.0015625,False,False
p8619,1,p8619_s0002,p8619_s0003,2,1,4.573171296296296,False,False
p862,0,p862_s0001,p862_s0002,0,1,0.25680555555555556,False,False
p862,1,p862_s0002,p862_s0003,1,1,20.86707175925926,False,False
p862,2,p862_s0003,p862_s0004,1,1,131.76520833333333,False,False
p862,3,p862_s0004,p862_s0005,1,2,8.964907407407408,False,False
p862,4,p862_s0005,p862_s0006,2,1,3.0856712962962964,False,False
p862,5,p862_s0006,p862_s0007,1,4,0.8115856481481482,True,False
p8622,0,p8622_s0001,p8622_s0002,0,1,0.7401736111111111,False,False
p8623,0,p8623_s0001,p8623_s0002,3,1,0.9708680555555556,False,False
p8623,1,p8623_s0002,p8623_s0003,1,4,1.7196527777777777,False,False
p8625,0,p8625_s0001,p8625_s0002,0,4,2.279988425925926,False,False
p8625,1,p8625_s0002,p8625_s0003,4,2,5.990543981481482,False,False
p8625,2,p8625_s0003,p8625_s0004,2,1,9.812581018518518,False,False
p8625,3,p8625_s0004,p8625_s0005,1,2,0.6147800925925926,False,False
p8625,4,p8625_s0005,p8625_s0006,2,1,1.1085532407407408,False,False
p8625,5,p8625_s0006,p8625_s0007,1,1,1.2893055555555555,False,False
p8625,6,p8625_s0007,p8625_s0008,1,1,0.6712731481481482,False,False
p8625,7,p8625_s0008,p8625_s0009,1,2,0.27099537037037036,False,False
p8625,8,p8625_s0009,p8625_s0010,2,2,0.9489120370370371,False,False
p8625,9,p8625_s0010,p8625_s0011,2,1,0.7072800925925926,False,False
p8625,10,p8625_s0011,p8625_s0012,1,1,0.8517939814814814,False,False
p8625,11,p8625_s0012,p8625_s0013,1,1,0.06959490740740741,False,False
p8625,12,p8625_s0013,p8625_s0014,1,1,0.2352662037037037,False,False
p8625,13,p8625_s0014,p8625_s0015,1,2,1.6185069444444444,False,False
p8625,14,p8625_s0015,p8625_s0016,2,1,0.9162731481481482,False,False
p8625,15,p8625_s0016,p8625_s0017,1,2,0.34680555555555553,False,False
p8625,16,p8625_s0017,p8625_s0018,2,1,0.002962962962962963,False,False
p8625,17,p8625_s0018,p8625_s0019,1,1,0.6478703703703703,False,False
p8625,18,p8625_s0019,p8625_s0020,1,1,1.0763194444444444,False,False
p8625,19,p8625_s0020,p8625_s0021,1,2,0.18962962962962962,False,False
p8625,20,p8625_s0021,p8625_s0022,2,2,0.6728125,False,False
p8625,21,p8625_s0022,p8625_s0023,2,1,0.24859953703703705,False,False
p8625,22,p8625_s0023,p8625_s0024,1,1,0.7642824074074074,False,False
p8625,23,p8625_s0024,p8625_s0025,1,1,0.6523032407407408,False,False
p8625,24,p8625_s0025,p8625_s0026,1,3,1.0481828703703704,False,False
p8625,25,p8625_s0026,p8625_s0027,3,4,0.0007291666666666667,False,False
p8625,26,p8625_s0027,p8625_s0028,4,4,131.4495601851852,False,False
p8626,0,p8626_s0001,p8626_s0002,0,1,0.6249768518518518,False,False
p8626,1,p8626_s0002,p8626_s0003,1,1,2.225011574074074,False,False
p8626,2,p8626_s0003,p8626_s0004,1,2,0.7518865740740741,False,False
p8626,3,p8626_s0004,p8626_s0005,2,3,0.40068287037037037,False,False
p8626,4,p8626_s0005,p8626_s0006,3,1,0.3073726851851852,False,False
p8626,5,p8626_s0006,p8626_s0007,1,1,0.025231481481481483,False,False
p8626,6,p8626_s0007,p8626_s0008,1,1,27.371956018518517,False,False
p8626,7,p8626_s0008,p8626_s0009,1,2,66.6917824074074,False,False
p8626,8,p8626_s0009,p8626_s0010,2,4,11.16883101851852,False,False
p8626,9,p8626_s0010,p8626_s0011,4,1,2.9447453703703705,False,False
p8626,10,p8626_s0011,p8626_s0012,1,3,1.7895601851851852,False,False
p8626,11,p8626_s0012,p8626_s0013,3,1,3.933240740740741,False,False
p8626,12,p8626_s0013,p8626_s0014,1,1,7.889652777777778,False,False
p8626,13,p8626_s0014,p8626_s0015,1,2,26.75525462962963,False,False
p8626,14,p8626_s0015,p8626_s0016,2,2,0.4258564814814815,False,False
p8626,15,p8626_s0016,p8626_s0017,2,4,11.777881944444445,False,False
p8628,0,p8628_s0001,p8628_s0002,3,4,26.852916666666665,True,False
p863,0,p863_s0001,p863_s0002,0,1,9.75863425925926,False,False
p8634,0,p8634_s0001,p8634_s0002,0,1,5.564259259259259,False,False
p8634,1,p8634_s0002,p8634_s0003,1,2,0.3269560185185185,False,False
p8634,2,p8634_s0003,p8634_s0004,2,2,3.6547337962962962,False,False
p8634,3,p8634_s0004,p8634_s0005,2,2,0.08554398148148148,False,False
p8634,4,p8634_s0005,p8634_s0006,2,1,3.7668055555555555,False,False
p8635,0,p8635_s0001,p8635_s0002,0,2,1.097037037037037,False,False
p8635,1,p8635_s0002,p8635_s0003,2,1,0.20299768518518518,False,False
p8635,2,p8635_s0003,p8635_s0004,1,1,0.33917824074074077,False,False
p8635,3,p8635_s0004,p8635_s0005,1,2,0.44028935185185186,False,False
p8635,4,p8635_s0005,p8635_s0006,2,1,0.3514236111111111,False,False
p8635,5,p8635_s0006,p8635_s0007,1,4,3.299849537037037,False,False
p8635,6,p8635_s0007,p8635_s0008,4,3,0.23300925925925925,False,False
p8635,7,p8635_s0008,p8635_s0009,3,2,1.088425925925926,False,False
p8635,8,p8635_s0009,p8635_s0010,2,3,3.904560185185185,False,False
p8635,9,p8635_s0010,p8635_s0011,3,2,3.973263888888889,False,False
p8635,10,p8635_s0011,p8635_s0012,2,4,1.1996412037037036,False,False
p8635,11,p8635_s0012,p8635_s0013,4,3,4.211886574074074,False,False
p8635,12,p8635_s0013,p8635_s0014,3,2,3.121875,False,False
p8635,13,p8635_s0014,p8635_s0015,2,1,0.8248958333333334,False,False
p8635,14,p8635_s0015,p8635_s0016,1,2,27.01390046296296,False,False
p8635,15,p8635_s0016,p8635_s0017,2,2,13.222013888888888,False,False
p8635,16,p8635_s0017,p8635_s0018,2,4,33.19228009259259,False,False
p8635,17,p8635_s0018,p8635_s0019,4,4,22.732719907407407,False,False
p8635,18,p8635_s0019,p8635_s0020,4,4,41.48398148148148,False,False
p8636,0,p8636_s0001,p8636_s0002,0,4,0.8375462962962963,False,False
p8639,0,p8639_s0001,p8639_s0002,0,2,0.0033333333333333335,False,False
p8639,1,p8639_s0002,p8639_s0003,2,1,84.07909722222222,False,False
p8639,2,p8639_s0003,p8639_s0004,1,1,75.005,False,False
p8639,3,p8639_s0004,p8639_s0005,1,1,0.8316319444444444,False,False
p8639,4,p8639_s0005,p8639_s0006,1,2,1.0743055555555556,False,False
p8639,5,p8639_s0006,p8639_s0007,2,2,1.9553125,True,False
p8639,6,p8639_s0007,p8639_s0008,2,2,0.002025462962962963,True,False
p8639,7,p8639_s0008,p8639_s0009,2,2,0.0019560185185185184,True,False
p8639,8,p8639_s0009,p8639_s0010,2,4,0.01894675925925926,True,False
p8639,9,p8639_s0010,p8639_s0011,4,2,0.001990740740740741,True,False
p8639,10,p8639_s0011,p8639_s0012,2,4,0.007395833333333333,True,False
p8639,11,p8639_s0012,p8639_s0013,4,4,0.0009375,True,False
p8639,12,p8639_s0013,p8639_s0014,4,2,0.001712962962962963,True,False
p8639,13,p8639_s0014,p8639_s0015,2,1,0.9421412037037037,True,False
p8639,14,p8639_s0015,p8639_s0016,1,2,0.9940393518518519,True,False
p8639,15,p8639_s0016,p8639_s0017,2,1,0.5255555555555556,True,False
p8639,16,p8639_s0017,p8639_s0018,1,1,0.059375,True,False
p8639,17,p8639_s0018,p8639_s0019,1,1,0.0836574074074074,True,False
p8639,18,p8639_s0019,p8639_s0020,1,1,0.01724537037037037,True,False
p8639,19,p8639_s0020,p8639_s0021,1,1,0.4872337962962963,True,False
p8639,20,p8639_s0021,p8639_s0022,1,3,0.02300925925925926,True,False
p8639,21,p8639_s0022,p8639_s0023,3,2,0.2137037037037037,True,False
p8639,22,p8639_s0023,p8639_s0024,2,1,14.025543981481482,True,False
p8639,23,p8639_s0024,p8639_s0025,1,2,6.473912037037037,False,False
p864,0,p864_s0001,p864_s0002,0,1,8.784305555555555,True,False
p864,1,p864_s0002,p864_s0003,1,1,1.9525694444444444,False,False
p864,2,p864_s0003,p864_s0004,1,1,0.5817361111111111,False,False
p864,3,p864_s0004,p864_s0005,1,1,0.23811342592592594,False,False
p864,4,p864_s0005,p864_s0006,1,1,2.966458333333333,False,False
p864,5,p864_s0006,p864_s0007,1,1,0.6397916666666666,False,False
p864,6,p864_s0007,p864_s0008,1,1,3.0313310185185185,False,False
p864,7,p864_s0008,p864_s0009,1,1,3.944189814814815,False,False
p864,8,p864_s0009,p864_s0010,1,1,2.755636574074074,False,False
p864,9,p864_s0010,p864_s0011,1,1,1.851863425925926,False,False
p864,10,p864_s0011,p864_s0012,1,1,1.7101157407407408,False,False
p864,11,p864_s0012,p864_s0013,1,1,0.8038078703703704,False,False
p8643,0,p8643_s0001,p8643_s0002,0,1,1.1394791666666666,False,False
p8643,1,p8643_s0002,p8643_s0003,1,2,1.600451388888889,False,False
p8643,2,p8643_s0003,p8643_s0004,2,1,0.2087037037037037,False,False
p8643,3,p8643_s0004,p8643_s0005,1,2,0.9587152777777778,False,False
p8643,4,p8643_s0005,p8643_s0006,2,1,1.6619675925925925,False,False
p8643,5,p8643_s0006,p8643_s0007,1,3,0.22100694444444444,False,False
p8645,0,p8645_s0001,p8645_s0002,0,2,0.8099189814814814,False,False
p8645,1,p8645_s0002,p8645_s0003,2,2,147.89369212962964,False,False
p8645,2,p8645_s0003,p8645_s0004,2,4,0.0007754629629629629,False,False
p8646,0,p8646_s0001,p8646_s0002,0,1,0.9560185185185185,False,False
p8646,1,p8646_s0002,p8646_s0003,1,1,0.6329282407407407,False,False
p8646,2,p8646_s0003,p8646_s0004,1,1,1.9551041666666666,False,False
p8646,3,p8646_s0004,p8646_s0005,1,2,8.842777777777778,False,False
p8647,0,p8647_s0001,p8647_s0002,0,1,1.868449074074074,False,False
p8647,1,p8647_s0002,p8647_s0003,1,3,5.655752314814815,False,False
p8647,2,p8647_s0003,p8647_s0004,3,2,0.00047453703703703704,False,False
p8647,3,p8647_s0004,p8647_s0005,2,1,1.0865277777777778,False,False
p8647,4,p8647_s0005,p8647_s0006,1,1,0.8241087962962963,False,False
p8647,5,p8647_s0006,p8647_s0007,1,1,9.93675925925926,False,False
p8647,6,p8647_s0007,p8647_s0008,1,1,1.0330787037037037,False,False
p8647,7,p8647_s0008,p8647_s0009,1,2,1.6384837962962964,False,False
p8647,8,p8647_s0009,p8647_s0010,2,1,1.084814814814815,False,False
p8647,9,p8647_s0010,p8647_s0011,1,3,7.849861111111111,False,False
p8649,0,p8649_s0001,p8649_s0002,0,1,0.0515162037037037,False,False
p8649,1,p8649_s0002,p8649_s0003,1,2,0.01678240740740741,False,False
p8649,2,p8649_s0003,p8649_s0004,2,1,0.5627430555555556,False,False
p8649,3,p8649_s0004,p8649_s0005,1,3,0.3226736111111111,False,False
p8649,4,p8649_s0005,p8649_s0006,3,1,0.6810416666666667,False,False
p8649,5,p8649_s0006,p8649_s0007,1,1,0.11258101851851852,False,False
p8649,6,p8649_s0007,p8649_s0008,1,1,0.018229166666666668,False,False
p8649,7,p8649_s0008,p8649_s0009,1,2,0.8239467592592593,False,False
p8649,8,p8649_s0009,p8649_s0010,2,1,0.06747685185185186,False,False
p8649,9,p8649_s0010,p8649_s0011,1,1,0.8824421296296296,False,False
p8649,10,p8649_s0011,p8649_s0012,1,2,0.0940162037037037,False,False
p8649,11,p8649_s0012,p8649_s0013,2,1,0.8378703703703704,False,False
p8649,12,p8649_s0013,p8649_s0014,1,2,0.8721527777777778,False,False
p8649,13,p8649_s0014,p8649_s0015,2,2,1.1744328703703704,False,False
p8650,0,p8650_s0001,p8650_s0002,4,1,15.663784722222223,False,False
p8650,1,p8650_s0002,p8650_s0003,1,1,0.9717361111111111,False,False
p8650,2,p8650_s0003,p8650_s0004,1,1,0.46912037037037035,False,False
p8650,3,p8650_s0004,p8650_s0005,1,3,6.079699074074074,False,False
p8650,4,p8650_s0005,p8650_s0006,3,1,0.21744212962962964,False,False
p8650,5,p8650_s0006,p8650_s0007,1,1,0.1776736111111111,False,False
p8650,6,p8650_s0007,p8650_s0008,1,1,1.1952199074074075,False,False
p8650,7,p8650_s0008,p8650_s0009,1,1,0.5226041666666666,False,False
p8650,8,p8650_s0009,p8650_s0010,1,3,0.3129282407407407,False,False
p8650,9,p8650_s0010,p8650_s0011,3,1,4.254479166666667,False,False
p8650,10,p8650_s0011,p8650_s0012,1,3,0.6388425925925926,False,False
p8650,11,p8650_s0012,p8650_s0013,3,3,1.5409837962962962,False,False
p8650,12,p8650_s0013,p8650_s0014,3,2,138.30075231481482,False,False
p8650,13,p8650_s0014,p8650_s0015,2,3,0.39837962962962964,False,False
p8651,0,p8651_s0001,p8651_s0002,0,3,0.06400462962962963,False,False
p8651,1,p8651_s0002,p8651_s0003,3,3,5.805011574074074,False,False
p8651,2,p8651_s0003,p8651_s0004,3,1,160.07818287037037,False,False
p8651,3,p8651_s0004,p8651_s0005,1,1,0.02039351851851852,True,False
p8651,4,p8651_s0005,p8651_s0006,1,1,0.7675,True,False
p8651,5,p8651_s0006,p8651_s0007,1,1,0.10484953703703703,True,False
p8651,6,p8651_s0007,p8651_s0008,1,2,0.688587962962963,True,False
p8651,7,p8651_s0008,p8651_s0009,2,3,1.937673611111111,True,False
p8652,0,p8652_s0001,p8652_s0002,0,2,0.809212962962963,False,False
p8652,1,p8652_s0002,p8652_s0003,2,2,0.0010069444444444444,False,False
p8652,2,p8652_s0003,p8652_s0004,2,1,0.18275462962962963,False,False
p8653,0,p8653_s0001,p8653_s0002,2,1,7.414907407407408,False,False
p8653,1,p8653_s0002,p8653_s0003,1,1,0.739386574074074,False,False
p8653,2,p8653_s0003,p8653_s0004,1,1,0.6706944444444445,False,False
p8653,3,p8653_s0004,p8653_s0005,1,1,2.1169560185185183,False,False
p8653,4,p8653_s0005,p8653_s0006,1,2,3.9219560185185185,False,False
p8653,5,p8653_s0006,p8653_s0007,2,2,0.8077893518518519,False,False
p8654,0,p8654_s0001,p8654_s0002,0,4,6.028854166666667,False,False
p8654,1,p8654_s0002,p8654_s0003,4,1,154.64798611111112,False,False
p8654,2,p8654_s0003,p8654_s0004,1,2,1.135138888888889,True,False
p8654,3,p8654_s0004,p8654_s0005,2,2,0.09833333333333333,True,False
p8654,4,p8654_s0005,p8654_s0006,2,2,0.6675810185185185,True,False
p8654,5,p8654_s0006,p8654_s0007,2,2,0.32403935185185184,True,False
p8654,6,p8654_s0007,p8654_s0008,2,1,10.929386574074075,True,False
p8654,7,p8654_s0008,p8654_s0009,1,4,0.9365046296296297,False,False
p8655,0,p8655_s0001,p8655_s0002,0,1,1.044363425925926,False,False
p8655,1,p8655_s0002,p8655_s0003,1,2,3.999363425925926,False,False
p8655,2,p8655_s0003,p8655_s0004,2,1,7.780208333333333,False,False
p8655,3,p8655_s0004,p8655_s0005,1,2,65.17032407407407,False,False
p8655,4,p8655_s0005,p8655_s0006,2,3,88.58633101851852,False,False
p8655,5,p8655_s0006,p8655_s0007,3,1,0.0946412037037037,True,False
p8655,6,p8655_s0007,p8655_s0008,1,1,0.910150462962963,True,False
p8655,7,p8655_s0008,p8655_s0009,1,2,0.04159722222222222,True,False
p8655,8,p8655_s0009,p8655_s0010,2,1,0.7590972222222222,True,False
p8655,9,p8655_s0010,p8655_s0011,1,1,0.18611111111111112,True,False
p8655,10,p8655_s0011,p8655_s0012,1,1,0.9005555555555556,True,False
p8657,0,p8657_s0001,p8657_s0002,3,1,0.7848958333333333,True,False
p8657,1,p8657_s0002,p8657_s0003,1,3,2.976053240740741,True,False
p8657,2,p8657_s0003,p8657_s0004,3,1,2.1478703703703705,True,False
p8658,0,p8658_s0001,p8658_s0002,0,3,136.18003472222222,False,False
p8658,1,p8658_s0002,p8658_s0003,3,3,1.4416898148148147,True,False
p8658,2,p8658_s0003,p8658_s0004,3,1,0.9224768518518518,True,False
p8658,3,p8658_s0004,p8658_s0005,1,3,2.8975,False,False
p8659,0,p8659_s0001,p8659_s0002,0,1,0.05821759259259259,False,False
p8659,1,p8659_s0002,p8659_s0003,1,1,1.058275462962963,False,False
p8659,2,p8659_s0003,p8659_s0004,1,1,1.7552199074074073,False,False
p8659,3,p8659_s0004,p8659_s0005,1,1,0.11100694444444445,False,False
p8659,4,p8659_s0005,p8659_s0006,1,1,0.7829050925925926,False,False
p8659,5,p8659_s0006,p8659_s0007,1,1,0.35060185185185183,False,False
p8659,6,p8659_s0007,p8659_s0008,1,1,0.5147453703703704,False,False
p8659,7,p8659_s0008,p8659_s0009,1,1,1.9355787037037038,False,False
p8659,8,p8659_s0009,p8659_s0010,1,1,1.1980555555555557,False,False
p8659,9,p8659_s0010,p8659_s0011,1,1,0.28627314814814814,False,False
p8659,10,p8659_s0011,p8659_s0012,1,1,0.5937152777777778,False,False
p8659,11,p8659_s0012,p8659_s0013,1,2,0.07092592592592592,False,False
p8659,12,p8659_s0013,p8659_s0014,2,2,0.19319444444444445,False,False
p8659,13,p8659_s0014,p8659_s0015,2,1,0.028576388888888887,False,False
p8659,14,p8659_s0015,p8659_s0016,1,2,0.6424537037037037,False,False
p8659,15,p8659_s0016,p8659_s0017,2,1,1.8767129629629629,False,False
p8659,16,p8659_s0017,p8659_s0018,1,1,0.22238425925925925,False,False
p8659,17,p8659_s0018,p8659_s0019,1,1,0.06557870370370371,False,False
p8659,18,p8659_s0019,p8659_s0020,1,1,0.5081018518518519,False,False
p8659,19,p8659_s0020,p8659_s0021,1,1,0.35064814814814815,False,False
p8659,20,p8659_s0021,p8659_s0022,1,2,0.5868171296296296,False,False
p8659,21,p8659_s0022,p8659_s0023,2,2,0.02763888888888889,False,False
p8659,22,p8659_s0023,p8659_s0024,2,1,0.1772800925925926,False,False
p866,0,p866_s0001,p866_s0002,0,3,0.48311342592592593,False,False
p866,1,p866_s0002,p866_s0003,3,4,65.12267361111111,False,False
p866,2,p866_s0003,p866_s0004,4,2,0.00015046296296296297,False,False
p8660,0,p8660_s0001,p8660_s0002,2,4,2.7999768518518517,False,False
p8660,1,p8660_s0002,p8660_s0003,4,4,129.07032407407408,False,False
p8660,2,p8660_s0003,p8660_s0004,4,4,0.0025578703703703705,False,False
p8661,0,p8661_s0001,p8661_s0002,0,2,1.1065393518518518,False,False
p8661,1,p8661_s0002,p8661_s0003,2,1,0.060960648148148146,False,False
p8662,0,p8662_s0001,p8662_s0002,0,1,4.070115740740741,False,False
p8662,1,p8662_s0002,p8662_s0003,1,2,0.951875,False,False
p8662,2,p8662_s0003,p8662_s0004,2,1,0.9555092592592592,False,False
p8662,3,p8662_s0004,p8662_s0005,1,1,0.08186342592592592,False,False
p8662,4,p8662_s0005,p8662_s0006,1,2,0.5806828703703704,False,False
p8662,5,p8662_s0006,p8662_s0007,2,2,0.2157175925925926,False,False
p8662,6,p8662_s0007,p8662_s0008,2,1,0.9676157407407407,False,False
p8662,7,p8662_s0008,p8662_s0009,1,3,21.17670138888889,False,False
p8663,0,p8663_s0001,p8663_s0002,0,1,2.065613425925926,False,False
p8663,1,p8663_s0002,p8663_s0003,1,3,0.20944444444444443,False,False
p8663,2,p8663_s0003,p8663_s0004,3,1,1.7535648148148149,False,False
p8663,3,p8663_s0004,p8663_s0005,1,1,0.16659722222222223,False,False
p8663,4,p8663_s0005,p8663_s0006,1,1,0.8916782407407408,False,False
p8663,5,p8663_s0006,p8663_s0007,1,1,0.44753472222222224,False,False
p8663,6,p8663_s0007,p8663_s0008,1,2,0.2115277777777778,False,False
p8663,7,p8663_s0008,p8663_s0009,2,1,0.06440972222222222,False,False
p8663,8,p8663_s0009,p8663_s0010,1,1,0.6734143518518518,False,False
p8663,9,p8663_s0010,p8663_s0011,1,1,0.39262731481481483,False,False
p8663,10,p8663_s0011,p8663_s0012,1,1,0.39717592592592593,False,False
p8663,11,p8663_s0012,p8663_s0013,1,2,0.27978009259259257,False,False
p8663,12,p8663_s0013,p8663_s0014,2,1,0.7152430555555556,False,False
p8663,13,p8663_s0014,p8663_s0015,1,2,2.1152199074074076,False,False
p8663,14,p8663_s0015,p8663_s0016,2,2,0.08783564814814815,False,False
p8663,15,p8663_s0016,p8663_s0017,2,1,0.10015046296296297,False,False
p8663,16,p8663_s0017,p8663_s0018,1,2,0.5331134259259259,False,False
p8663,17,p8663_s0018,p8663_s0019,2,2,0.26381944444444444,False,False
p8663,18,p8663_s0019,p8663_s0020,2,2,0.7493981481481482,False,False
p8663,19,p8663_s0020,p8663_s0021,2,1,0.3459375,False,False
p8663,20,p8663_s0021,p8663_s0022,1,2,2.7897569444444446,False,False
p8663,21,p8663_s0022,p8663_s0023,2,2,0.08119212962962963,False,False
p8663,22,p8663_s0023,p8663_s0024,2,3,0.12359953703703704,False,False
p8663,23,p8663_s0024,p8663_s0025,3,2,0.48748842592592595,False,False
p8663,24,p8663_s0025,p8663_s0026,2,1,0.17324074074074075,False,False
p8663,25,p8663_s0026,p8663_s0027,1,1,0.24297453703703703,False,False
p8663,26,p8663_s0027,p8663_s0028,1,2,5.767511574074074,False,False
p8663,27,p8663_s0028,p8663_s0029,2,2,0.7479166666666667,False,False
p8663,28,p8663_s0029,p8663_s0030,2,2,0.1702662037037037,False,False
p8665,0,p8665_s0001,p8665_s0002,0,1,1.0419791666666667,False,False
p8665,1,p8665_s0002,p8665_s0003,1,2,2.910648148148148,False,False
p8665,2,p8665_s0003,p8665_s0004,2,1,8.931805555555556,False,False
p8665,3,p8665_s0004,p8665_s0005,1,1,138.92436342592592,False,False
p8665,4,p8665_s0005,p8665_s0006,1,1,1.0200578703703704,False,False
p8665,5,p8665_s0006,p8665_s0007,1,1,0.9590740740740741,False,False
p8665,6,p8665_s0007,p8665_s0008,1,2,0.0862962962962963,False,False
p8665,7,p8665_s0008,p8665_s0009,2,1,0.8239120370370371,False,False
p8665,8,p8665_s0009,p8665_s0010,1,1,0.9625925925925926,False,False
p8665,9,p8665_s0010,p8665_s0011,1,4,3.836585648148148,False,False
p8667,0,p8667_s0001,p8667_s0002,0,1,0.4073148148148148,False,False
p8668,0,p8668_s0001,p8668_s0002,0,1,0.9775231481481481,False,False
p8668,1,p8668_s0002,p8668_s0003,1,2,2.4189583333333333,False,False
p8668,2,p8668_s0003,p8668_s0004,2,1,25.417824074074073,False,False
p8668,3,p8668_s0004,p8668_s0005,1,2,36.8506712962963,False,False
p8668,4,p8668_s0005,p8668_s0006,2,4,53.00925925925926,False,False
p8668,5,p8668_s0006,p8668_s0007,4,1,4.0473032407407405,False,False
p8668,6,p8668_s0007,p8668_s0008,1,4,0.004861111111111111,False,False
p8668,7,p8668_s0008,p8668_s0009,4,2,0.09863425925925925,False,False
p8668,8,p8668_s0009,p8668_s0010,2,3,41.22386574074074,False,False
p8668,9,p8668_s0010,p8668_s0011,3,1,0.7551388888888889,True,False
p8668,10,p8668_s0011,p8668_s0012,1,0,0.6298611111111111,True,False
p8668,11,p8668_s0012,p8668_s0013,0,1,0.5289699074074075,True,False
p8668,12,p8668_s0013,p8668_s0014,1,1,13.7059375,True,False
p8668,13,p8668_s0014,p8668_s0015,1,1,4.4666550925925925,False,False
p8668,14,p8668_s0015,p8668_s0016,1,1,1.0177083333333334,False,False
p8668,15,p8668_s0016,p8668_s0017,1,1,13.757175925925926,False,False
p8669,0,p8669_s0001,p8669_s0002,0,1,0.08476851851851852,False,False
p8669,1,p8669_s0002,p8669_s0003,1,3,0.6168402777777777,False,False
p8669,2,p8669_s0003,p8669_s0004,3,1,0.02605324074074074,False,False
p8669,3,p8669_s0004,p8669_s0005,1,1,0.7653935185185186,False,False
p8669,4,p8669_s0005,p8669_s0006,1,1,5.088518518518518,False,False
p8669,5,p8669_s0006,p8669_s0007,1,1,1.7305208333333333,False,False
p8669,6,p8669_s0007,p8669_s0008,1,2,4.035856481481481,False,False
p8669,7,p8669_s0008,p8669_s0009,2,1,0.9733333333333334,False,False
p8669,8,p8669_s0009,p8669_s0010,1,1,0.8202893518518518,False,False
p8669,9,p8669_s0010,p8669_s0011,1,1,0.9229976851851852,False,False
p8669,10,p8669_s0011,p8669_s0012,1,1,2.5972453703703704,False,False
p8669,11,p8669_s0012,p8669_s0013,1,2,3.8273842592592593,False,False
p8669,12,p8669_s0013,p8669_s0014,2,1,16.890196759259258,False,False
p8669,13,p8669_s0014,p8669_s0015,1,1,0.7858680555555555,False,False
p8669,14,p8669_s0015,p8669_s0016,1,1,0.05267361111111111,False,False
p8669,15,p8669_s0016,p8669_s0017,1,1,0.7133912037037037,False,False
p8669,16,p8669_s0017,p8669_s0018,1,2,0.9658217592592593,False,False
p8669,17,p8669_s0018,p8669_s0019,2,3,0.7700810185185185,False,False
p8670,0,p8670_s0001,p8670_s0002,0,2,1.2415046296296297,False,False
p8671,0,p8671_s0001,p8671_s0002,4,4,0.0017708333333333332,False,False
p8671,1,p8671_s0002,p8671_s0003,4,0,0.0008333333333333334,False,False
p8671,2,p8671_s0003,p8671_s0004,0,1,0.7557407407407407,False,False
p8671,3,p8671_s0004,p8671_s0005,1,1,0.9981365740740741,False,False
p8671,4,p8671_s0005,p8671_s0006,1,2,11.589907407407408,False,False
p8671,5,p8671_s0006,p8671_s0007,2,4,2.253391203703704,False,False
p8671,6,p8671_s0007,p8671_s0008,4,1,3.0627546296296297,False,False
p8671,7,p8671_s0008,p8671_s0009,1,1,2.9144328703703706,False,False
p8671,8,p8671_s0009,p8671_s0010,1,1,1.8779861111111111,False,False
p8671,9,p8671_s0010,p8671_s0011,1,1,1.829074074074074,False,False
p8671,10,p8671_s0011,p8671_s0012,1,3,114.93229166666667,False,False
p8671,11,p8671_s0012,p8671_s0013,3,4,72.96026620370371,False,False
p8672,0,p8672_s0001,p8672_s0002,3,2,34.12912037037037,False,False
p8673,0,p8673_s0001,p8673_s0002,0,1,0.977025462962963,True,False
p8673,1,p8673_s0002,p8673_s0003,1,2,5.6203819444444445,True,False
p8673,2,p8673_s0003,p8673_s0004,2,1,0.9774652777777778,False,False
p8673,3,p8673_s0004,p8673_s0005,1,2,1.149212962962963,False,False
p8673,4,p8673_s0005,p8673_s0006,2,1,4.2792361111111115,False,False
p8673,5,p8673_s0006,p8673_s0007,1,1,0.8691319444444444,False,False
p8674,0,p8674_s0001,p8674_s0002,0,1,0.4349074074074074,False,False
p8674,1,p8674_s0002,p8674_s0003,1,1,0.02701388888888889,False,False
p8674,2,p8674_s0003,p8674_s0004,1,2,1.3181597222222223,False,False
p8674,3,p8674_s0004,p8674_s0005,2,1,0.8296180555555556,False,False
p8674,4,p8674_s0005,p8674_s0006,1,2,0.0005092592592592592,False,False
p8674,5,p8674_s0006,p8674_s0007,2,2,0.32135416666666666,False,False
p8674,6,p8674_s0007,p8674_s0008,2,1,0.4315509259259259,False,False
p8675,0,p8675_s0001,p8675_s0002,0,1,0.9660763888888889,False,False
p8675,1,p8675_s0002,p8675_s0003,1,1,1.6989814814814814,False,False
